epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.16561999999523164;4.0414946025085445;0.4168799999809265;0.0756;10.726414909362793;0.1841
1;0.3231800000095367;3.1314273322296144;0.646959999961853;0.1168;6.894482067108155;0.3198
2;0.42414;2.6898327676391602;0.7473200000190735;0.2311;4.019366737365723;0.5316
3;0.4856400000190735;2.4396957511901856;0.7999600000190735;0.2628;3.9763140659332277;0.5859
4;0.533579999961853;2.255784463043213;0.8380400000381469;0.4089;2.912300719833374;0.716
5;0.5652799999809265;2.1315109497070313;0.859960000038147;0.4792;2.511103296279907;0.794
6;0.5926;2.0325342108917237;0.87736;0.4213;2.8938915798187255;0.7371
7;0.617300000038147;1.950967387008667;0.8913;0.4865;2.5570868087768557;0.7877
8;0.64162;1.8757308292388917;0.90334;0.5166;2.4119703689575194;0.8166
9;0.6562600000190735;1.8205605895996093;0.912040000038147;0.5257;2.3867438652038575;0.8189
10;0.6707399999618531;1.767748303489685;0.9196999999809266;0.5251;2.506937289428711;0.8163
11;0.6837599999809265;1.721373317489624;0.9279199999809266;0.5089;2.6501329364776613;0.7934
12;0.699899999961853;1.6747828353881835;0.9336600000190735;0.4947;2.5867554985046386;0.8101
13;0.710220000038147;1.637781909637451;0.938860000038147;0.568;2.2624379707336426;0.8556
14;0.7228800000190735;1.5973711292266846;0.944660000038147;0.5284;2.4986103530883788;0.8182
15;0.7343800000190734;1.5669559913635254;0.9477199999618531;0.5487;2.436288074874878;0.8344
16;0.7458800000190735;1.5291730932617187;0.95236;0.5703;2.40336175365448;0.8457
17;0.75198;1.5038836545562744;0.9563600000381469;0.5464;2.5453486305236814;0.8437
18;0.7561800000190735;1.4835302021789551;0.9593600000381469;0.529;2.651635304260254;0.8214
19;0.7673800000190735;1.4608643562316894;0.960539999961853;0.5989;2.2518016979217528;0.8572
20;0.773340000038147;1.4349533087158204;0.963779999961853;0.5949;2.3255719175338747;0.8585
