epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.35024;1.7196308168029786;0.88062;0.2772;2.567928300857544;0.8321
1;0.596620000038147;1.19647979473114;0.9592800000190734;0.5578;1.5104119094848634;0.9179
2;0.6916800000190735;0.9860029901504517;0.9729400000190734;0.504;1.955451823425293;0.895
3;0.7453999999809265;0.8678642964172363;0.9789200000190735;0.6916;1.0476390642166138;0.9682
4;0.7789;0.7916411536026001;0.9827600000190735;0.7291;0.9451712785720825;0.977
5;0.8022800000190735;0.730918444480896;0.9859200000190735;0.7282;0.999166989517212;0.9737
6;0.8207600000190735;0.6850146186256408;0.98756;0.7273;0.9585088347434998;0.9793
7;0.83718;0.6435052942848205;0.9891600000190734;0.737;0.9705742952346802;0.9828
8;0.845859999961853;0.6165846962547302;0.9911;0.7048;1.1193930521011353;0.9727
9;0.8581399999809265;0.5812785746192932;0.99196;0.7985;0.7701688231468201;0.9831
10;0.8655999999809265;0.5673011697769165;0.99194;0.8177;0.7152893654823304;0.9882
11;0.871480000038147;0.5518620618438721;0.9932200000190735;0.8015;0.7780189859390259;0.9906
12;0.8787;0.5279815076828003;0.9939000000190735;0.8117;0.7248408082008362;0.9876
13;0.8876200000190735;0.5120767580032348;0.9949800000190735;0.8044;0.788293535232544;0.9855
14;0.8906600000381469;0.49970416275024415;0.9947400000190735;0.8253;0.733432710647583;0.9901
15;0.8937400000190735;0.4933252268409729;0.99586;0.8248;0.739580302810669;0.9896
16;0.8983600000190735;0.4863371741962433;0.99624;0.8164;0.7769974979400635;0.9922
17;0.9017200000190735;0.4770886134338379;0.99606;0.8528;0.6593685490608215;0.9899
18;0.906440000038147;0.4639258772087097;0.9961200000190735;0.8683;0.5894909306526184;0.9927
19;0.909380000038147;0.4572201033782959;0.9969000000381469;0.8517;0.6508839986801147;0.9931
20;0.9110199999809265;0.4523543391799927;0.99698;0.8339;0.7267865263938904;0.9874
21;0.915359999961853;0.4441791438770294;0.9969400000190735;0.8528;0.6442407631874084;0.9914
22;0.9159;0.44253326955795286;0.9972;0.845;0.6925557478904724;0.9916
23;0.917000000038147;0.439978462600708;0.99702;0.8347;0.7395489870071411;0.9896
24;0.9215799999809265;0.4285591957473755;0.9976;0.7797;0.9191546628952026;0.989
25;0.9229599999618531;0.4283483185863495;0.99756;0.8531;0.6870800320625305;0.9915
26;0.925539999961853;0.4235851660251617;0.99734;0.8523;0.6741514604091644;0.9929
27;0.927579999961853;0.41766434934616087;0.99776;0.8644;0.6272092906951904;0.9931
28;0.9267399999618531;0.42026329707145693;0.9976;0.8429;0.7190041909217835;0.9899
29;0.9292400000190735;0.41555892442703246;0.9976;0.851;0.6753866431236267;0.992
30;0.9297799999809265;0.41321714176177976;0.99786;0.8273;0.8037862617492676;0.9856
31;0.9311799999618531;0.4092528249263763;0.9980000000190735;0.8862;0.5777387627601623;0.9944
32;0.93424;0.40528765996932986;0.99852;0.8731;0.6233783529281616;0.9923
33;0.933600000038147;0.40489711988449095;0.9981;0.86;0.6664276000022888;0.9899
34;0.9332800000190735;0.40552993312835695;0.9983000000190735;0.8622;0.6744570960044861;0.9905
35;0.937520000038147;0.39567407180786135;0.99834;0.876;0.6064491358757019;0.9935
36;0.93814;0.396541305141449;0.99834;0.8593;0.6796500416755676;0.9905
37;0.9372400000190735;0.3966987869644165;0.99868;0.869;0.6534016412734985;0.9914
38;0.9393800000381469;0.39003248096466064;0.99872;0.8381;0.7852688507080078;0.9894
39;0.938559999961853;0.3933926290512085;0.99872;0.822;0.8168197762489319;0.9904
40;0.9399200000190735;0.3923458043575287;0.99852;0.8625;0.6821246581077576;0.9913
41;0.9400399999809265;0.3893953435897827;0.9988400000190735;0.8646;0.6798116145133972;0.9934
42;0.941640000038147;0.3848604631614685;0.99862;0.8832;0.6139574813842773;0.9931
43;0.942340000038147;0.38675651737213135;0.99904;0.8768;0.6157914362430572;0.9934
44;0.942999999961853;0.38407197277069094;0.99892;0.8713;0.6440777700424194;0.9922
45;0.945780000038147;0.37854559341430666;0.99898;0.8765;0.6253826774120331;0.9948
46;0.94344;0.3824614684963226;0.99886;0.8722;0.6636015826225281;0.9923
47;0.9440400000381469;0.3817407418441772;0.9988;0.8764;0.6239689576148987;0.9943
48;0.9458599999809265;0.3770313106441498;0.9988600000190735;0.8621;0.6977218311309814;0.9924
