epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.4246000000190735;1.6637969057464599;0.9011199999809265;0.4369;1.9233959503173828;0.928
1;0.6211199999618531;1.201379734725952;0.960999999961853;0.5328;1.8192378894805907;0.9347
2;0.6992600000190735;1.025465337677002;0.9739199999809265;0.5894;1.4130726667404174;0.9586
3;0.746479999961853;0.92859053855896;0.979200000038147;0.6617;1.264409298324585;0.9735
4;0.77134;0.8785405603981018;0.9831800000190735;0.6445;1.419118161392212;0.9248
5;0.79498;0.8384219638824463;0.9859400000190734;0.6061;1.516030267715454;0.9708
6;0.804640000038147;0.8247603600120544;0.9866799999809265;0.7166;1.1212502265930175;0.9731
7;0.8174;0.803441454296112;0.9882;0.7497;1.0238149166107178;0.9794
8;0.8250599999809265;0.7938521788024903;0.9898400000190735;0.7034;1.2100720197677612;0.9573
9;0.8320400000381469;0.7898803580856323;0.9906;0.7487;1.0203106149673462;0.9804
10;0.841439999961853;0.7685026788330078;0.9913200000190735;0.7657;0.9965684074401856;0.9784
11;0.84382;0.7689636649703979;0.9914400000381469;0.7878;0.942211088180542;0.9876
12;0.85058;0.7626709927368164;0.992320000038147;0.7057;1.2449581787109374;0.971
13;0.854219999961853;0.7592413428497314;0.993;0.7349;1.2091283977508545;0.9819
14;0.85852;0.7594356280136109;0.9929000000190735;0.7945;0.9280493488311767;0.9842
15;0.861979999961853;0.7565710333633423;0.99268;0.7943;0.958281784439087;0.9881
16;0.866839999961853;0.7474291460037231;0.9930000000190735;0.7927;1.0021217225074768;0.9854
17;0.8670800000190735;0.754634958190918;0.9932600000190734;0.7619;1.0799067009925842;0.9789
18;0.869360000038147;0.7541043157196045;0.99306;0.6946;1.3923857709884644;0.9578
19;0.8712199999618531;0.7564902831268311;0.9942200000190735;0.7115;1.3109385011672974;0.9725
20;0.8732999999809266;0.7552914079284668;0.9938000000190735;0.8189;0.9356731483459473;0.9879
21;0.874279999961853;0.7531900131607056;0.9943200000190735;0.7958;1.010096306037903;0.9838
22;0.8771800000190735;0.7534274475860596;0.9939000000190735;0.796;1.0444114819526673;0.9876
23;0.87642;0.761008974533081;0.9940400000190734;0.7884;1.0577877144813537;0.9801
24;0.8800399999809265;0.7573748900985717;0.99458;0.7973;1.0229119798660278;0.9886
25;0.88172;0.7540216859054566;0.9944800000190734;0.7223;1.3386396144866943;0.9717
26;0.881839999961853;0.7584721747970581;0.9943600000190734;0.8149;0.9721488428115844;0.9882
27;0.882800000038147;0.7617876556777954;0.9940800000190735;0.8036;1.0211843705177308;0.9796
28;0.885600000038147;0.755985080795288;0.99518;0.8262;0.9587944728851319;0.9809
29;0.8846600000381469;0.7587211810684205;0.9946200000190735;0.7533;1.1717272300720214;0.9767
30;0.8849799999809265;0.7623374640655518;0.99474;0.7692;1.1809979915618896;0.9699
31;0.8865199999809266;0.7616623760604858;0.99448;0.8082;1.0130965896606445;0.985
32;0.8856599999618531;0.7662551541519165;0.99504;0.8432;0.8967153815269471;0.9914
33;0.8878800000381469;0.7591031315040588;0.99514;0.7831;1.0960729648590088;0.9845
34;0.8893199999809265;0.7603132805633545;0.99536;0.8243;0.9512082397460937;0.9902
35;0.8915599999809265;0.7601981646728516;0.99464;0.7639;1.183996746635437;0.9744
36;0.8891999999809265;0.7629315791320801;0.99488;0.8166;0.9929622917175293;0.9866
37;0.8907199999809265;0.7600907097244263;0.9947000000190734;0.7827;1.1217412870407104;0.9818
38;0.8905400000190735;0.7643570260620117;0.99482;0.843;0.9049364511489868;0.9911
39;0.894180000038147;0.7507406992340088;0.9954000000190735;0.8126;1.0160150337219238;0.9831
40;0.8924999999809266;0.7578144927597046;0.995280000038147;0.8207;0.9801777978897095;0.9893
41;0.894380000038147;0.7572837350845337;0.9956;0.8197;0.9898600105285644;0.989
42;0.8941;0.7556439301490784;0.99488;0.807;1.068548072052002;0.9855
43;0.8926;0.7622581003761292;0.9952600000190734;0.79;1.0893717044830322;0.989
44;0.8946;0.7586211428070069;0.995280000038147;0.7994;1.0790211488723755;0.9744
45;0.8941999999618531;0.761575740146637;0.99536;0.8021;1.0544591155052185;0.9878
46;0.894039999961853;0.7685476650810241;0.99498;0.7823;1.138876319503784;0.9808
47;0.8944800000190735;0.7672953320693969;0.995200000038147;0.8315;0.9864445148468017;0.9899
48;0.8956199999809266;0.7611368009567261;0.9957400000190735;0.8307;1.004901955795288;0.9877
49;0.8942400000190734;0.7663893413162232;0.99534;0.6792;1.6062051147460938;0.9709
0;0.9332800000190735;0.649084338760376;0.9976800000190735;0.9098;0.7166265260696412;0.9974
1;0.953240000038147;0.5767106095123291;0.9987400000190735;0.9132;0.6913466494560242;0.9975
2;0.9592599999618531;0.5418287525558472;0.99906;0.9193;0.6732320350170136;0.9977
3;0.9657000000190735;0.5125013647079468;0.9991400000190734;0.9199;0.6626591913223266;0.9976
4;0.969640000038147;0.4852186057949066;0.99926;0.9198;0.6491790010929107;0.9972
5;0.9738999999618531;0.4584500413227081;0.99946;0.9219;0.637659474849701;0.9979
6;0.976199999961853;0.44076776891708375;0.9995;0.925;0.6258338972091675;0.9976
7;0.9783999999809265;0.42071735936164856;0.99972;0.921;0.6274574359416961;0.9973
8;0.98016;0.4026888109016418;0.99966;0.9216;0.6158050957679748;0.9977
