epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.0102;112.62480200195313;0.99462;0.01;85.86559890136719;1.0
1;0.010000000000298024;67.02162033691407;1.0;0.01;51.15178810424805;1.0
2;0.01;40.556267014160156;1.0;0.01;31.992261010742187;1.0
3;0.01044;26.703199942016603;0.99756;0.01;22.633281173706056;0.9906
4;0.010880000000298023;19.54212794067383;0.92402;0.0107;14.984954579162597;0.0585
5;0.12632000000476837;5.6170606755065915;0.3535000000190735;0.1419;4.998309214782715;0.3899
6;0.24087999998092652;4.155318007354737;0.5422999999618531;0.2295;4.008848341369629;0.5386
7;0.30678;3.525609475097656;0.6252999999809266;0.311;3.421481329345703;0.634
8;0.3564;3.1547875643920897;0.6842400000190735;0.3277;3.239811923980713;0.6555
9;0.3986600000095367;2.8788047708129882;0.72812;0.3764;2.9432473342895507;0.7174
10;0.43822000000953676;2.6665012065124514;0.7617199999809265;0.4105;2.8277072856903076;0.7324
11;0.4722;2.505940042877197;0.7883000000190735;0.3887;2.9805359394073485;0.7143
12;0.50026;2.3577827841186525;0.810320000038147;0.4654;2.530741744995117;0.7809
13;0.52278;2.2413029473876955;0.8292400000190735;0.437;2.6969076107025147;0.7518
14;0.5464199999809265;2.132228257904053;0.8456200000190734;0.4644;2.622308610153198;0.7699
15;0.5672000000190734;2.0396642953491213;0.860499999961853;0.4947;2.3872480613708498;0.8029
16;0.5889400000190735;1.945995849494934;0.8736999999809265;0.5226;2.3437634017944338;0.8245
17;0.605280000038147;1.8707739101409913;0.88312;0.4665;2.5879983501434327;0.7729
18;0.62058;1.8079969422149658;0.891840000038147;0.4837;2.4749444538116454;0.792
19;0.63456;1.7491977988052367;0.9008599999618531;0.4853;2.5485396976470946;0.8098
20;0.6497;1.6882809605407716;0.9079600000381469;0.523;2.323864227294922;0.8224
21;0.6627399999618531;1.63497035697937;0.91538;0.5232;2.4025554447174073;0.8195
22;0.675639999961853;1.588748106918335;0.9200600000381469;0.5291;2.2810473709106445;0.824
23;0.6848799999809265;1.5520805210113526;0.925460000038147;0.5038;2.4564991855621336;0.8079
24;0.6988800000190735;1.5018762004852295;0.930419999961853;0.5791;1.9864911872863769;0.8596
25;0.70604;1.4726160044860839;0.9349600000381469;0.5796;2.0869896961212158;0.8505
26;0.715300000038147;1.430598917541504;0.940079999961853;0.5658;2.1445152067184448;0.8501
27;0.7214;1.4054949575805664;0.9429399999618531;0.5694;2.219899222373962;0.8468
28;0.731099999961853;1.3745068455505371;0.9459200000190735;0.5723;2.1034612855911257;0.8479
29;0.7385200000190735;1.3429634017562866;0.9501799999809265;0.55;2.334654748916626;0.8354
30;0.74526;1.3191061722946167;0.9528199999809265;0.5926;2.05818671131134;0.8552
31;0.7543800000190735;1.2959896719741821;0.9555000000190735;0.5957;2.072327724456787;0.8651
32;0.75996;1.274847144432068;0.9576999999618531;0.5842;2.152004668045044;0.8479
33;0.7672600000190735;1.2561539594650268;0.95988;0.5957;2.0879336071014403;0.8582
34;0.770699999961853;1.240800424156189;0.961779999961853;0.563;2.296076944732666;0.8424
35;0.7774799999809265;1.2165240636062622;0.963759999961853;0.575;2.2531075958251954;0.85
36;0.781939999961853;1.2030321014785768;0.96538;0.579;2.239828126907349;0.8479
37;0.7858600000190735;1.1889952175140381;0.96726;0.5404;2.448972500419617;0.8284
38;0.7913000000381469;1.1701260176849366;0.9697599999809265;0.6152;2.0557434650421142;0.8749
39;0.79428;1.1620492854309081;0.97008;0.586;2.1777482368469236;0.8566
40;0.7987600000190734;1.1473358869552612;0.9722000000190735;0.6276;2.037636331176758;0.8797
41;0.8053999999618531;1.1353399224853515;0.97392;0.5797;2.321742016220093;0.8506
42;0.8092799999618531;1.1209373254776;0.9743199999809266;0.591;2.282698373031616;0.8617
43;0.810900000038147;1.1168823369598389;0.9753000000190735;0.5758;2.322965476036072;0.8527
44;0.81438;1.1060230169677734;0.9764600000381469;0.5676;2.4493173376083375;0.8457
45;0.8181199999809265;1.0967224897003174;0.9778799999809266;0.5937;2.2711314640045166;0.8575
46;0.8198799999809265;1.0894358287811279;0.9787400000190735;0.6063;2.1432318473815917;0.8633
47;0.8231600000381469;1.0789688498687744;0.9795000000190734;0.6042;2.3432329566955565;0.8676
48;0.8270400000190735;1.0683190439224244;0.98016;0.5985;2.2573654720306395;0.8667
49;0.829960000038147;1.0620322802352906;0.98066;0.5547;2.704538916015625;0.8317
50;0.83192;1.0566164728736878;0.9818400000190735;0.6234;2.169832978820801;0.8697
51;0.8369600000190734;1.0450468627929688;0.98276;0.6157;2.192096175003052;0.8754
52;0.8365599999809266;1.0436997763824463;0.98304;0.6242;2.182829322433472;0.8791
53;0.838780000038147;1.0352441291046142;0.98346;0.616;2.1978901992797852;0.8739
54;0.8394800000190735;1.0377914686203003;0.98362;0.6092;2.2382498680114744;0.8727
55;0.8448400000190734;1.0260691415405274;0.984860000038147;0.6134;2.194627109527588;0.8652
56;0.8443400000190735;1.019022229270935;0.984660000038147;0.5865;2.5085268981933595;0.8517
57;0.8465799999618531;1.0168609371948243;0.9859000000381469;0.6023;2.2559226951599123;0.8671
58;0.85088;1.0051963554000853;0.9857400000190735;0.6127;2.283742031097412;0.8672
59;0.8495199999809265;1.0078606607055665;0.9867600000190735;0.6201;2.24667292804718;0.873
60;0.853440000038147;1.0002195342636109;0.9861;0.6153;2.3167477714538576;0.8736
61;0.85408;0.9987581328773498;0.98694;0.6043;2.2600462493896485;0.868
