epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.009980000000298023;466.71751298828127;0.99766;0.01;311.7589404785156;1.0
1;0.010000000000298024;220.65143827148438;1.0;0.01;150.2613669189453;1.0
2;0.00996;108.89027447265624;1.0;0.01;76.94052581787109;0.9965
3;0.01;58.1644005065918;0.504179999961853;0.01;43.64581849365234;0.0512
4;0.017100000000298023;32.10027914428711;0.08109999999523163;0.0285;17.198182443237304;0.1183
5;0.09542000000476837;12.70075697052002;0.29878000000953675;0.0773;9.881388522338867;0.2538
6;0.16760000000953673;7.553457966918946;0.43713999999046327;0.1553;6.433288343811035;0.4061
7;0.24669999999046327;5.0690921020507815;0.557879999961853;0.1864;4.860886315917969;0.4898
8;0.3280599999809265;3.7940033818054197;0.661;0.2907;3.8115668685913087;0.6086
9;0.39596000000953674;3.156191363220215;0.7306599999809266;0.3447;3.337773275756836;0.6909
10;0.4450400000190735;2.8269114137268065;0.7721600000190735;0.368;3.237565249633789;0.6859
11;0.4810000000190735;2.6443799028778074;0.8011800000381469;0.3816;3.1955048652648927;0.6903
12;0.5025599999809265;2.5668922554779052;0.8160200000190735;0.3658;3.3309109825134278;0.7011
13;0.5174600000190734;2.5086343196868897;0.828019999961853;0.345;3.358136148071289;0.6952
14;0.5307400000095367;2.4813122995758055;0.836639999961853;0.3939;3.1802430305480955;0.714
15;0.5390200000190735;2.460971493835449;0.8436800000190735;0.3609;3.533893035888672;0.6767
16;0.545440000038147;2.456522363128662;0.8465000000190734;0.4165;3.121301597213745;0.7482
17;0.555200000038147;2.4354541229248046;0.853179999961853;0.3925;3.2538400928497313;0.708
18;0.5621;2.420161070861816;0.85592;0.4214;3.1942414920806885;0.7483
19;0.56754;2.403618027420044;0.8605800000381469;0.4335;3.0491468116760254;0.7594
20;0.569639999961853;2.403894577789307;0.8629800000190735;0.4528;2.991991593170166;0.7743
21;0.5679600000095367;2.4169132996368408;0.8624399999809265;0.4035;3.2337138427734375;0.7216
22;0.5792600000381469;2.401266825866699;0.8660199999809265;0.3724;3.615003586578369;0.6874
23;0.5783800000381469;2.405758744354248;0.8654800000190734;0.4311;3.2458210227966307;0.7465
24;0.5832400000190735;2.3807215992736817;0.8683399999809265;0.4324;3.2041371562957766;0.7366
