epoch;acc;loss;top_k_categorical_accuracy;val_acc;val_loss;val_top_k_categorical_accuracy
0;0.22698000000476837;113.6490089453125;0.5841799999904632;0.2662;91.71276131591797;0.509
1;0.2622200000190735;76.91462698486328;0.76168;0.2735;64.02533997802735;1.0
2;0.27476000001907347;54.725788825683594;0.99304;0.2809;46.73683208007812;1.0
3;0.28591999999046325;40.91085515136719;0.81026;0.2852;35.945359802246095;0.785
4;0.2915599999809265;32.268053020629885;0.6029599999809265;0.3063;29.05330532836914;0.5
5;0.3011999999809265;26.695406096801758;0.505280000038147;0.3103;24.55569059753418;0.5053
6;0.3776399999809265;17.892161776123046;0.745380000038147;0.3558;13.720903350830078;0.8944
7;0.5186600000095367;12.110945668334962;0.938300000038147;0.553;11.078903752136231;0.9447
8;0.578019999961853;10.16470961303711;0.9547199999809265;0.587;9.442201643371583;0.957
9;0.6269600000190735;8.657832991943359;0.965319999961853;0.5589;8.354186855316161;0.9427
10;0.6665000000190735;7.465588320465088;0.9728600000190735;0.636;7.0836723541259765;0.9656
11;0.6949800000190735;6.492917116546631;0.976259999961853;0.6917;6.106991505432129;0.9775
12;0.721660000038147;5.673996122436524;0.9808800000190735;0.7049;5.407043119049073;0.9802
13;0.7494400000190735;4.976219123535156;0.9842000000190735;0.6592;5.048088138580322;0.9615
14;0.7722600000190735;4.386434217987061;0.98636;0.6426;4.570305194091797;0.9738
15;0.79204;3.881548155670166;0.98882;0.6873;4.039953903961182;0.9809
16;0.80802;3.4538619197845457;0.9894200000190735;0.7449;3.4741435863494874;0.9857
17;0.8180800000190734;3.0934569115448;0.99118;0.801;2.9905863677978517;0.9903
18;0.8327599999809265;2.766550016784668;0.99272;0.774;2.7965055953979494;0.9889
19;0.8422599999618531;2.491091435470581;0.9925800000190735;0.7423;2.7317561874389646;0.984
20;0.84518;2.267246917114258;0.99404;0.7981;2.3339702907562256;0.9904
21;0.85762;2.0541194049835205;0.9945600000190735;0.7878;2.2313920955657958;0.982
22;0.8641799999809265;1.8783927869033814;0.9947000000190734;0.7701;2.161502986907959;0.9812
23;0.8706599999618531;1.7143772463226319;0.996;0.7594;2.049389284133911;0.9825
24;0.8745599999809265;1.5813995514678956;0.99618;0.8204;1.6940117721557617;0.9918
25;0.8790799999809266;1.463904485244751;0.99606;0.8189;1.6215197778701782;0.9919
26;0.885459999961853;1.3528545141983033;0.99688;0.806;1.623779211807251;0.9912
27;0.8904400000190735;1.2563659986114502;0.9971200000190735;0.8184;1.4978453811645507;0.9868
28;0.89432;1.1760825640869141;0.99688;0.7747;1.6648056217193603;0.9883
29;0.8987;1.1023957904815673;0.99706;0.8449;1.2546767118453979;0.9943
30;0.901799999961853;1.0370189908599854;0.9974;0.8158;1.3126840377807618;0.9934
31;0.90532;0.9771872409248352;0.99786;0.8342;1.2127396942138673;0.9911
32;0.9063000000190735;0.9291524047088623;0.99804;0.8302;1.1580759206771851;0.9941
33;0.908339999961853;0.8796209284973144;0.99782;0.8325;1.1647070514678954;0.9923
34;0.9134399999809265;0.8390768683052063;0.99812;0.8575;0.9911511804580688;0.9953
35;0.9144799999809266;0.8039432628250122;0.9983800000190735;0.8342;1.0755489150047302;0.9923
36;0.9176999999809266;0.7701991649246216;0.9981000000190735;0.8278;1.0870722273826599;0.9908
37;0.920799999961853;0.7334979440689087;0.99826;0.8187;1.1824034101486207;0.9901
38;0.920600000038147;0.7102206389808655;0.99866;0.8426;0.9714891732215881;0.9936
39;0.92266;0.6860082849502563;0.99864;0.8345;1.005592060470581;0.9918
40;0.9252800000190735;0.6592076328659058;0.99872;0.8586;0.9097863311767578;0.9948
41;0.925;0.644987431716919;0.9988;0.8591;0.882387336730957;0.9939
42;0.9293399999809265;0.6240882845115662;0.99884;0.829;0.9911524540901184;0.9914
43;0.9289200000190735;0.6087043893051147;0.99892;0.8527;0.8649811942100525;0.9953
44;0.930080000038147;0.5946360966491699;0.99886;0.8524;0.9033094136238098;0.9935
45;0.9337800000190735;0.5750759278392792;0.9990000000190735;0.8771;0.8025642964363098;0.995
46;0.9341399999809266;0.5657045802879334;0.99938;0.8448;0.8935313761711121;0.9935
47;0.93426;0.5547003787994385;0.99896;0.8656;0.8095236600875855;0.9953
48;0.9325800000190735;0.5461043583106995;0.99892;0.8756;0.7729958164215088;0.9951
49;0.9356399999809265;0.5354860092735291;0.99918;0.8455;0.8852049362182617;0.99
0;0.966379999961853;0.44788191627502444;0.99966;0.9163;0.6042269226074218;0.9976
1;0.977299999961853;0.41343215654373167;0.99984;0.9208;0.5906038246154786;0.9972
2;0.981160000038147;0.3945951677417755;0.99984;0.92;0.5857756723403931;0.9976
3;0.982520000038147;0.3819401990699768;0.99984;0.9194;0.590157172870636;0.9979
4;0.9850000000190735;0.3707434554195404;0.99992;0.9199;0.5836659587860108;0.9977
5;0.9875800000381469;0.3580423944759369;0.99992;0.919;0.581636328792572;0.9977
6;0.9888200000190734;0.34844249788284304;0.99994;0.9196;0.5867930280685425;0.9977
7;0.989960000038147;0.3393393199062347;0.99994;0.9208;0.5784686256408691;0.9973
8;0.99188;0.3291459897899628;0.99998;0.9209;0.5788099414825439;0.9975
9;0.991800000038147;0.323321046295166;1.0;0.9201;0.5762239891052247;0.9975
10;0.9924400000381469;0.3164872234725952;1.0;0.9216;0.5702646732330322;0.9973
11;0.99358;0.3079105039310455;1.0;0.9198;0.5872261699676513;0.9978
12;0.99288;0.3039123636341095;0.99998;0.9199;0.574782480430603;0.9972
13;0.99452;0.2954508830070496;1.0;0.9219;0.566936749458313;0.9972
