epoch;acc;loss;val_acc;val_loss
51;0.9419600000190735;0.395856568403244;0.8729;0.6748828710556031
52;0.9442200000190735;0.3896119315910339;0.8697;0.6565735372543335
53;0.943300000038147;0.3936144528961182;0.8627;0.6947546863555908
54;0.94514;0.38669922662734985;0.8511;0.7100474317550659
55;0.9457399999809265;0.3859443034362793;0.8309;0.8606179525375366
56;0.94578;0.3835830945587158;0.8768;0.6434519523620605
57;0.9474199999809265;0.3830427603435516;0.8597;0.7271891859054566
58;0.947180000038147;0.38101630418777466;0.8622;0.6779954937934876
59;0.9471000000190735;0.3796247629356384;0.8717;0.6697716850280762
60;0.9489399999809265;0.3736030891799927;0.8657;0.7145003246307373
61;0.9482;0.37821331936836244;0.8679;0.6806300754547119
62;0.9479399999809265;0.37847528931617735;0.8846;0.6001193349838256
63;0.9496999999809265;0.37122128576278685;0.8589;0.7333998231887817
64;0.9479399999618531;0.37363741795539857;0.8732;0.6672438398361206
65;0.949240000038147;0.37291502798080445;0.8634;0.7173690901756287
66;0.9492199999809265;0.3704741989994049;0.869;0.6957519680738449
67;0.952459999961853;0.3641019861793518;0.8744;0.6992078680038453
68;0.9500599999809265;0.3692798654079437;0.8476;0.8166010108947754
69;0.9511;0.36517560600280763;0.8589;0.7537899236679078
70;0.952240000038147;0.36190084330558775;0.8517;0.763184144115448
71;0.950899999961853;0.36335444711685183;0.8603;0.7643577052116394
72;0.950339999961853;0.3651461928367615;0.8726;0.6585787845611573
73;0.9524399999809265;0.3597827110671997;0.8832;0.6332984078407288
74;0.952560000038147;0.3603576024436951;0.8811;0.6152981087684631
75;0.951999999961853;0.36010335704803464;0.8817;0.6250753353118896
76;0.9541;0.35454574352264406;0.8899;0.5829911987304688
77;0.95342;0.35597624789237975;0.8769;0.6554130823135376
78;0.9538200000381469;0.35624217144966125;0.8863;0.6112648994445801
79;0.95432;0.3550640098762512;0.8787;0.649595555973053
80;0.9539400000381469;0.3547539538478851;0.8863;0.6142395528793335
81;0.9541400000190735;0.35324114212036134;0.8848;0.6430681796073914
82;0.95366;0.3528984490776062;0.8867;0.5947752632617951
83;0.954099999961853;0.3541855149078369;0.8597;0.740535542678833
84;0.9548600000190735;0.3496798195838928;0.8796;0.6110473592281341
85;0.955219999961853;0.3513869394302368;0.8843;0.6025516423225403
86;0.9551399999618531;0.35015786405563354;0.8661;0.6946871134757996
87;0.954400000038147;0.3486305305671692;0.8796;0.6283562292575836
88;0.9544199999809265;0.3493486162185669;0.8825;0.625823477935791
89;0.9559;0.34698987716674806;0.8814;0.6343253174781799
90;0.956439999961853;0.3457365619659424;0.8912;0.5942351893424987
91;0.956559999961853;0.3443261628055573;0.8683;0.6828571719169617
92;0.957720000038147;0.3422028475475311;0.8729;0.6560121068954468
93;0.9563999999809265;0.3438738048553467;0.8804;0.602636951637268
94;0.95556;0.34609497344017026;0.8951;0.5801364725112915
95;0.95718;0.3413521945762634;0.8802;0.660689378452301
96;0.955640000038147;0.34389871576309206;0.8665;0.7135896503448487
97;0.9559200000190735;0.3427373037433624;0.8842;0.6413715747356414
98;0.95698;0.341614742641449;0.8736;0.690635567331314
99;0.9562200000190735;0.34136457426071165;0.8627;0.7162490802764893
100;0.957119999961853;0.3401096966934204;0.8679;0.7380818748474121
101;0.95758;0.33717087549209596;0.8905;0.5887950403213501
102;0.95796;0.3372509958648682;0.871;0.6970432237625122
103;0.9588400000190734;0.33382600997924805;0.8921;0.6317151426315307
104;0.95784;0.3377906039047241;0.9024;0.5372289700508117
105;0.95706;0.3377864040660858;0.8888;0.6116414411544799
106;0.958739999961853;0.3351497858047485;0.8953;0.5813606727600098
107;0.9584000000190734;0.3343053880023956;0.8793;0.6365318002700806
108;0.9586999999618531;0.3322043198490143;0.891;0.6002744553565978
109;0.960980000038147;0.32659984882354737;0.8922;0.5843837033748627
110;0.957460000038147;0.3359783956718445;0.8776;0.6049504204750061
111;0.9587399999809265;0.33139132982254027;0.8863;0.6437030157089233
112;0.959860000038147;0.3287013784599304;0.8771;0.6806558612823487
113;0.960199999961853;0.3269340051460266;0.893;0.5749527187347412
114;0.95898;0.32954514225006104;0.8854;0.6201910373210907
115;0.96034;0.3271618990325928;0.8916;0.5842376860618591
116;0.9587000000190735;0.3310917388629913;0.888;0.593378455734253
117;0.9585799999809265;0.32992197674751284;0.8595;0.7541320434570312
118;0.95934;0.3278807074069977;0.8995;0.5739196882247924
119;0.9605599999809266;0.3255232123374939;0.8871;0.6115697285652161
120;0.9595000000190735;0.32695744758605955;0.8835;0.6322719072341919
121;0.9592199999809266;0.32736956674575807;0.8776;0.6365382634162903
122;0.9603200000190735;0.3236760251331329;0.8839;0.5955737490177154
123;0.9610799999809265;0.32113922350883484;0.838;0.9084267411231994
124;0.959839999961853;0.32520883673667905;0.8946;0.5747079773902893
125;0.960879999961853;0.3209337172317505;0.886;0.646213997554779
126;0.95964;0.32593275882720946;0.875;0.6571743939399719
127;0.9619;0.3198800283432007;0.8726;0.6512889638900757
128;0.9617;0.3194608306503296;0.8395;0.8491912706375122
129;0.9587000000190735;0.3250412658691406;0.8797;0.6601507998943329
130;0.960759999961853;0.31923951122283933;0.8966;0.5794316618919373
131;0.960959999961853;0.32087506026268003;0.8863;0.6219435309410095
132;0.9592200000190735;0.32259389707565306;0.8768;0.669695585346222
133;0.9611199999809266;0.3196879198169708;0.8708;0.6842908354759216
134;0.96054;0.3189483054161072;0.8912;0.5954771383285522
135;0.9613199999809265;0.3135308564376831;0.8728;0.7042663783073425
136;0.960300000038147;0.3187000260543823;0.8639;0.7101725723266602
137;0.9611000000190735;0.3163875367259979;0.8778;0.6837208233833313
138;0.9622800000190734;0.3152347214603424;0.885;0.6351030220031738
139;0.961559999961853;0.3144519996452331;0.8778;0.654178936958313
140;0.960300000038147;0.31625555089950563;0.8744;0.6490586245536805
141;0.962540000038147;0.31387363251686096;0.8567;0.7738950404644013
142;0.960220000038147;0.3166581184577942;0.8928;0.5803815086841583
143;0.9620599999809265;0.31146818652153013;0.8889;0.5760324531555175
144;0.9619200000190735;0.3145661347770691;0.8806;0.6914752697706222
145;0.96162;0.3129275434112549;0.8947;0.5884462449073792
146;0.96266;0.31168250469207764;0.8749;0.6456421144485474
147;0.9620200000190735;0.312394874420166;0.8838;0.6356174108505249
148;0.9627600000190735;0.3095307644557953;0.8806;0.6449186912536621
149;0.96218;0.31285134704589845;0.8989;0.5636860347747803
150;0.9613000000190735;0.313145647277832;0.895;0.6199587257385254
151;0.962220000038147;0.30962713849067686;0.8978;0.5752682861328124
152;0.963159999961853;0.30965183130264284;0.8976;0.5442450623035431
153;0.9622;0.3131985055732727;0.8819;0.6392118191719055
154;0.9626800000190735;0.3089998802185059;0.8933;0.5962920174598694
155;0.9634599999809265;0.3067483041000366;0.8789;0.6436554248809815
156;0.9629600000190734;0.30805328268051146;0.8892;0.6186556941509247
157;0.962320000038147;0.31126068888664243;0.9;0.5411221495628357
158;0.9616400000190735;0.311304324965477;0.9018;0.5550979795455933
159;0.9632799999809265;0.30720852474212645;0.8915;0.5777083093166351
160;0.96294;0.3060479043006897;0.9008;0.5543698510169983
161;0.9623000000190735;0.30587469786643984;0.894;0.5916705726623536
162;0.964160000038147;0.3040313277244568;0.8741;0.6510511242866516
163;0.96268;0.3067270953845978;0.8868;0.6579975198745728
164;0.963639999961853;0.30402980498313903;0.8798;0.6341829811573029
165;0.9644600000190735;0.3033385676956177;0.8971;0.5604245553970337
166;0.961859999961853;0.3089212160205841;0.8817;0.6442441400527954
167;0.9627800000190735;0.3051063506317139;0.8783;0.6449256488800049
168;0.9618;0.30528867862701414;0.8937;0.5872547794342041
169;0.964540000038147;0.30172210536003113;0.8833;0.6528014573097229
170;0.9633600000190735;0.3042772435760498;0.904;0.544464907503128
171;0.962200000038147;0.3032861685848236;0.892;0.6011549696922303
172;0.964279999961853;0.3032765629577637;0.8894;0.6101613174438476
173;0.9635000000190734;0.3028694147491455;0.8829;0.6285840453147888
174;0.9640400000190735;0.30197463930130003;0.884;0.6301434842586517
175;0.964839999961853;0.30153870487213136;0.9029;0.5261251552581787
176;0.9626999999618531;0.304289785118103;0.8838;0.6205356832504273
177;0.9636799999809265;0.30290627252578733;0.8995;0.5511006381988526
178;0.9636799999809265;0.30140851530075075;0.8786;0.631709529876709
179;0.963340000038147;0.3020596327781677;0.8822;0.6401786426544189
180;0.965180000038147;0.29827344031333924;0.8915;0.5863363403320313
181;0.964540000038147;0.3005655499649048;0.8931;0.6171249121665955
182;0.96434;0.2978440710830689;0.8716;0.6547818583488464
183;0.9643999999809265;0.29943008319854736;0.8769;0.6696280788421631
184;0.9635200000190735;0.29985283586502076;0.886;0.6052438711166381
185;0.964780000038147;0.2970493403625488;0.8924;0.6252738006591797
186;0.9644800000381469;0.29836561462402345;0.8991;0.5583056532859803
187;0.9639400000190735;0.2978937323331833;0.8983;0.5691715543746948
188;0.9644600000190735;0.29825285632133486;0.8837;0.6446867752075195
189;0.962540000038147;0.30150730461120606;0.8839;0.6337268901824951
190;0.9665400000190735;0.29614247299671176;0.8816;0.6498007440567016
191;0.9650200000381469;0.29617856170654294;0.887;0.6153288833856583
192;0.96514;0.29416270720481874;0.8648;0.69895122423172
193;0.965160000038147;0.29648622945785524;0.8877;0.6215773447513581
194;0.9659999999809266;0.29330342882156374;0.8923;0.5886192342758179
195;0.965840000038147;0.2943401681137085;0.8953;0.5959799827575684
196;0.96496;0.2955178469848633;0.8802;0.6766824183464051
197;0.9652200000190735;0.2964995445394516;0.8893;0.6396998104095459
198;0.9644800000190735;0.29679301287174226;0.8801;0.6501043296813965
199;0.965940000038147;0.2936966628074646;0.8845;0.6466012454986573
